song,artist,dates,play_value,requested_value,year,type,type_of_performer,duration,language,tabber,source,first_play_date,difficulty,special books,decade
Just A Girl,No Doubt,2024-01-09,7.0,Audience,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-01-16,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-01-23,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-01-30,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-02-04,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-02-06,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-02-13,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-02-20,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-02-27,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-03-05,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-03-10,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-03-12,22.0,Audience,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-03-19,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-03-25,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-04-02,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-04-09,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-04-14,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-04-16,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-04-30,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-05-07,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-05-14,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-05-19,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-05-21,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-06-04,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-06-11,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-06-16,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-06-18,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-06-25,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-07-02,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-07-09,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-07-16,13.0,Audience,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-07-23,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-07-30,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-08-06,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-08-13,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-08-20,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-08-23,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-08-27,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-09-03,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-09-10,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-09-17,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-09-24,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-10-01,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-10-08,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-10-15,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-10-22,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-10-29,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just A Girl,No Doubt,2024-11-05,Unknown,Unknown,1995,Group,female,00:03:16,english,Bastien,off,2021-11-16,2.379,"regular,womens",1990
Just Can't Get Enough,Depeche Mode,2022-04-19,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-08-23,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-08-30,13.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-09-06,16.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-09-13,17.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-09-20,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-09-27,14.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-10-04,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-10-11,14.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-10-18,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-10-25,14.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-11-01,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-11-08,14.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-11-15,14.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-11-22,15.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-11-29,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-12-06,13.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-12-13,14.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-12-20,13.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2022-12-27,14.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-01-03,15.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-01-10,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-01-17,14.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-01-24,14.0,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-01-31,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-02-07,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-02-14,11.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-02-21,14.5,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-02-28,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-03-07,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-03-14,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-03-21,12.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-03-28,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-04-04,23.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-04-11,16.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-04-18,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-04-25,16.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-05-02,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-05-09,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-05-16,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-05-23,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-05-30,10.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-06-06,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-06-13,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-06-20,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-06-27,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-07-04,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-07-11,3.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-07-18,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-07-25,19.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-08-01,19.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-08-08,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-08-15,28.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-08-22,29.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-08-29,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-09-05,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-09-12,20.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-09-19,9.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-09-26,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-10-03,14.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-10-10,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-10-17,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-10-24,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-10-31,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-11-07,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-11-14,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-11-21,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-11-28,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-12-05,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-12-10,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-12-12,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2023-12-19,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-01-02,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-01-09,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-01-16,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-01-23,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-01-30,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-02-04,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-02-06,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-02-13,20.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-02-20,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-02-27,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-03-05,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-03-10,18.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-03-12,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-03-19,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-03-25,3.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-04-02,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-04-09,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-04-14,11.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-04-16,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-04-30,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-05-07,11.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-05-14,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-05-19,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-05-21,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-06-04,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-06-11,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-06-16,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-06-18,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-06-25,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-07-02,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-07-09,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-07-16,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-07-23,2.0,Group,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-07-30,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-08-06,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-08-13,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-08-20,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-08-23,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-08-27,15.0,Audience,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-09-03,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-09-10,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-09-17,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-09-24,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-10-01,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-10-08,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-10-15,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-10-22,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-10-29,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Just Can't Get Enough,Depeche Mode,2024-11-05,Unknown,Unknown,1981,Group,male,00:03:30,english,Mischa,new,2021-11-23,2.078,"regular,valentines,pride",1980
Karma Chameleon,Culture Club,2022-04-19,Unknown,Unknown,1983,Group,male,00:03:52,english,Mischa,old,2022-03-01,3.02,"regular,pride",1980
Karma Chameleon,Culture Club,2022-08-23,Unknown,Unknown,1983,Group,male,00:03:52,english,Mischa,old,2022-03-01,3.02,"regular,pride",1980
Karma Chameleon,Culture Club,2022-08-30,Unknown,Unknown,1983,Group,male,00:03:52,english,Mischa,old,2022-03-01,3.02,"regular,pride",1980
